co#	ordertype	ordertypedesc	order	orderdate	ordercount	linecount	shippedorders	shippedlines	invoicedorders	invoicedlines	sales_(eur)
08300	SO	Sales Order	20075552	2020-05-26	1	4	1	4	1	4	0
08300	SO	Sales Order	20075676	2020-05-26	1	2	1	2	1	2	480
08300	SO	Sales Order	20075811	2020-05-26	1	3	1	3	1	3	34277
08300	SO	Sales Order	20075908	2020-05-26	1	14	1	14	1	14	0
08300	SZ	EDI Sales Order	20075402	2020-05-26	1	2	1	2	1	1	2004
08300	SZ	EDI Sales Order	20075442	2020-05-26	1	5	1	5	1	5	3129
08300	SZ	EDI Sales Order	20075459	2020-05-26	1	3	1	3	1	2	57
08300	SZ	EDI Sales Order	20075548	2020-05-26	1	7	1	7	1	7	4674
08300	SZ	EDI Sales Order	20075581	2020-05-26	1	1	1	1	1	1	175
08300	SZ	EDI Sales Order	20075606	2020-05-26	1	1	1	1	1	1	264
08300	SZ	EDI Sales Order	20075620	2020-05-26	1	1	1	1	1	1	134
08300	SZ	EDI Sales Order	20075651	2020-05-26	1	6	1	6	1	6	8611
08300	SZ	EDI Sales Order	20075753	2020-05-26	1	6	1	6	1	6	2279
08300	SZ	EDI Sales Order	20075838	2020-05-26	1	3	1	3	0	0	0
08300	SZ	EDI Sales Order	20076049	2020-05-26	1	1	1	1	1	1	240
08300	CF	Misc Credit	20076158	2020-05-27	1	1	1	1	1	1	-306
08300	DC	Deemed Commission Invoice	20000409	2020-05-27	1	21	1	21	1	21	2834
08300	S4	Do Not Use	20078740	2020-05-27	1	2	1	2	1	2	0
08300	ST	Transfer Sales Order	20076149	2020-05-27	1	6	1	6	1	6	64750
08300	SZ	EDI Sales Order	20076146	2020-05-27	1	5	1	5	1	5	3809
08300	SZ	EDI Sales Order	20076262	2020-05-27	1	4	1	4	1	4	917
08300	SZ	EDI Sales Order	20076286	2020-05-27	1	1	1	1	1	1	1548
08300	SZ	EDI Sales Order	20076317	2020-05-27	1	1	1	1	1	1	160
08300	SZ	EDI Sales Order	20076319	2020-05-27	1	1	1	1	1	1	240
08300	SZ	EDI Sales Order	20076353	2020-05-27	1	1	1	1	1	1	240
08300	SZ	EDI Sales Order	20076408	2020-05-27	1	4	1	4	1	4	1100
08300	SZ	EDI Sales Order	20076452	2020-05-27	1	1	1	1	1	1	1140
08300	SZ	EDI Sales Order	20076490	2020-05-27	1	1	1	1	1	1	129
08300	SZ	EDI Sales Order	20076504	2020-05-27	1	9	1	9	1	9	15389
08300	SZ	EDI Sales Order	20076782	2020-05-27	1	2	1	2	1	2	1673
08300	SZ	EDI Sales Order	20077280	2020-05-27	1	4	1	4	1	4	903
08300	S4	Do Not Use	20076972	2020-05-28	1	1	1	1	1	1	0
08300	S4	Do Not Use	20077020	2020-05-28	1	1	1	1	1	1	0
08300	S4	Do Not Use	20077087	2020-05-28	1	2	1	2	1	2	0
08300	SO	Sales Order	20077100	2020-05-28	1	3	1	3	1	3	993
08300	SO	Sales Order	20076725	2020-05-28	1	2	1	2	1	2	5760
08300	SZ	EDI Sales Order	20076780	2020-05-28	1	5	1	3	1	3	1730
08300	SZ	EDI Sales Order	20077277	2020-05-28	1	3	1	3	1	3	1752
08300	SZ	EDI Sales Order	20077370	2020-05-28	1	2	1	2	1	2	7865
08300	CF	Misc Credit	20077594	2020-05-29	1	1	1	1	1	1	-410
08300	DQ	Miscellaneous Debit	20078155	2020-05-29	1	1	1	1	1	1	101224
08300	DQ	Miscellaneous Debit	20078156	2020-05-29	1	1	1	1	1	1	101224
08300	S4	Do Not Use	20077615	2020-05-29	1	1	1	1	1	1	0
08300	S4	Do Not Use	20077784	2020-05-29	1	1	1	1	1	1	0
08300	S4	Do Not Use	20078196	2020-05-29	1	1	1	1	1	1	0
08300	SO	Sales Order	20077800	2020-05-29	1	4	1	4	1	3	914
08300	SO	Sales Order	20078037	2020-05-29	1	5	1	5	1	5	2140
08300	SZ	EDI Sales Order	20077611	2020-05-29	1	1	1	1	1	1	3950
08300	SZ	EDI Sales Order	20077620	2020-05-29	1	1	1	1	1	1	1200
08300	SZ	EDI Sales Order	20077876	2020-05-29	1	5	1	5	1	4	1055
08300	SZ	EDI Sales Order	20077896	2020-05-29	1	1	1	1	1	1	1432
08300	SZ	EDI Sales Order	20077943	2020-05-29	1	1	1	1	1	1	60
08300	SZ	EDI Sales Order	20078103	2020-05-29	1	6	1	6	1	6	3600
08300	SZ	EDI Sales Order	20078275	2020-05-29	1	1	1	1	1	1	432
08300	SZ	EDI Sales Order	20079286	2020-05-29	1	10	1	10	1	10	1735
08300	CO	Credit note Customer Return	20078277	2020-05-30	1	1	1	1	1	1	0
08300	DC	Deemed Commission Invoice	20000417	2020-05-30	1	62	1	62	1	62	13887
08300	S4	Do Not Use	20078270	2020-05-30	1	3	1	3	1	3	0
08300	SO	Sales Order	20078370	2020-05-30	1	2	1	2	1	2	0
08300	CF	Misc Credit	20078766	2020-06-01	1	1	1	1	1	1	-124
08300	CF	Misc Credit	20078797	2020-06-01	1	1	1	1	1	1	-23
08300	CF	Misc Credit	20078967	2020-06-01	1	2	1	2	1	2	-1248
08300	CO	Credit note Customer Return	20078856	2020-06-01	1	1	1	1	1	1	-825
08300	CO	Credit note Customer Return	20078957	2020-06-01	1	4	1	4	1	4	-2280
08300	DQ	Miscellaneous Debit	20078922	2020-06-01	1	1	1	1	1	1	693
08300	DQ	Miscellaneous Debit	20078961	2020-06-01	1	2	1	2	1	2	960
08300	DQ	Miscellaneous Debit	20079071	2020-06-01	1	1	1	1	1	1	3246
08300	DQ	Miscellaneous Debit	20079075	2020-06-01	1	2	1	2	1	2	21638
08300	DQ	Miscellaneous Debit	20079078	2020-06-01	1	1	1	1	0	0	0
08300	DQ	Miscellaneous Debit	20079084	2020-06-01	1	2	1	2	1	2	1121
08300	DQ	Miscellaneous Debit	20079086	2020-06-01	1	1	1	1	1	1	160
08300	DQ	Miscellaneous Debit	20079092	2020-06-01	1	2	1	2	1	2	1135
08300	DQ	Miscellaneous Debit	20079097	2020-06-01	1	1	1	1	1	1	4329
08300	DQ	Miscellaneous Debit	20079107	2020-06-01	1	1	1	1	1	1	1491
08300	DQ	Miscellaneous Debit	20079108	2020-06-01	1	1	1	1	1	1	5938
08300	S4	Do Not Use	20078881	2020-06-01	1	1	1	1	1	1	0
08300	S4	Do Not Use	20078916	2020-06-01	1	1	1	1	0	0	0
08300	CO	Credit note Customer Return	20079176	2020-06-02	1	2	1	2	0	0	0
08300	DB	Deemed Commission CrNote	20000277	2020-06-02	1	12	1	12	1	12	-2865
08300	S4	Do Not Use	20079749	2020-06-02	1	1	1	1	1	1	0
08300	S4	Do Not Use	20079849	2020-06-02	1	2	1	2	1	2	0
08300	SO	Sales Order	20079152	2020-06-02	1	2	1	2	1	2	850
08300	SO	Sales Order	20079153	2020-06-02	1	5	1	5	1	5	2828
08300	SO	Sales Order	20079433	2020-06-02	1	9	1	9	1	6	2144
08300	SO	Sales Order	20079453	2020-06-02	1	1	1	1	1	1	24
08300	ST	Transfer Sales Order	20079785	2020-06-02	1	1	1	1	1	1	1867
08300	SZ	EDI Sales Order	20079205	2020-06-02	1	1	1	1	1	1	236
08300	SZ	EDI Sales Order	20079447	2020-06-02	1	1	1	1	1	1	1756
08300	SZ	EDI Sales Order	20079511	2020-06-02	1	3	1	3	1	3	2048
08300	SZ	EDI Sales Order	20079513	2020-06-02	1	4	1	4	1	4	549
08300	SZ	EDI Sales Order	20079624	2020-06-02	1	2	1	2	1	2	2112
08300	SZ	EDI Sales Order	20079628	2020-06-02	1	2	1	2	1	2	1620
08300	SZ	EDI Sales Order	20079645	2020-06-02	1	5	1	5	1	5	7552
08300	SZ	EDI Sales Order	20079820	2020-06-02	1	3	1	3	1	3	168
08300	SZ	EDI Sales Order	20080012	2020-06-02	1	2	1	2	1	2	3612
08300	SZ	EDI Sales Order	20080113	2020-06-02	1	3	1	3	1	3	464
08300	CF	Misc Credit	20080041	2020-06-03	1	2	1	2	1	2	-4147
08300	CF	Misc Credit	20080140	2020-06-03	1	7	1	7	1	7	-665
08300	CF	Misc Credit	20080457	2020-06-03	1	1	1	1	1	1	-890
08300	DH	Deemed CrNote (Rev)	20000282	2020-06-03	1	19	1	19	1	19	24798
08300	S4	Do Not Use	20080741	2020-06-03	1	4	1	4	1	4	0
08300	SO	Sales Order	20080006	2020-06-03	1	7	1	7	1	6	1320
08300	SO	Sales Order	20080049	2020-06-03	1	10	1	10	1	7	0
08300	SO	Sales Order	20080165	2020-06-03	1	2	1	2	0	0	17400
08300	SO	Sales Order	20080353	2020-06-03	1	1	1	1	1	1	296
08300	SO	Sales Order	20080660	2020-06-03	1	2	1	2	1	2	1356
08300	SO	Sales Order	20080792	2020-06-03	1	1	1	1	1	1	90
08300	SZ	EDI Sales Order	20080079	2020-06-03	1	1	1	1	1	1	92
08300	SZ	EDI Sales Order	20080132	2020-06-03	1	10	1	10	1	10	8590
08300	SZ	EDI Sales Order	20080229	2020-06-03	1	6	1	6	1	5	10902
08300	SZ	EDI Sales Order	20080410	2020-06-03	1	3	1	3	1	3	1977
08300	SZ	EDI Sales Order	20080411	2020-06-03	1	13	1	13	1	13	13366
08300	SZ	EDI Sales Order	20080531	2020-06-03	1	1	1	1	1	1	1215
08300	SO	Sales Order	20081005	2020-06-04	1	10	1	10	1	9	1378
08300	SO	Sales Order	20081190	2020-06-04	1	5	1	5	1	5	0
08300	SO	Sales Order	20081194	2020-06-04	1	1	1	1	1	1	2262
08300	SO	Sales Order	20081207	2020-06-04	1	2	1	2	0	0	0
08300	SZ	EDI Sales Order	20080874	2020-06-04	1	2	1	2	1	2	250
08300	SZ	EDI Sales Order	20081027	2020-06-04	1	11	1	11	1	10	9159
08300	SZ	EDI Sales Order	20081056	2020-06-04	1	1	1	1	1	1	10260
08300	SZ	EDI Sales Order	20081130	2020-06-04	1	2	1	2	1	2	3069
08300	SZ	EDI Sales Order	20081273	2020-06-04	1	3	1	3	1	3	3189
08300	SZ	EDI Sales Order	20081337	2020-06-04	1	6	1	6	1	5	769
08300	SZ	EDI Sales Order	20081670	2020-06-04	1	1	1	1	1	1	1043
08300	CF	Misc Credit	20081603	2020-06-05	1	2	1	2	1	2	-1462
08300	CF	Misc Credit	20081642	2020-06-05	1	2	1	2	1	2	-750
08300	DQ	Miscellaneous Debit	20082358	2020-06-05	1	1	1	1	1	1	1526
08300	DQ	Miscellaneous Debit	20082369	2020-06-05	1	1	1	1	1	1	1841
08300	DQ	Miscellaneous Debit	20082390	2020-06-05	1	1	1	1	1	1	24209
08300	DQ	Miscellaneous Debit	20082431	2020-06-05	1	1	1	1	1	1	2858
08300	DQ	Miscellaneous Debit	20082434	2020-06-05	1	1	1	1	1	1	1107
08300	DQ	Miscellaneous Debit	20082444	2020-06-05	1	1	1	1	1	1	1868
08300	DQ	Miscellaneous Debit	20082460	2020-06-05	1	1	1	1	1	1	1352
08300	S4	Do Not Use	20081776	2020-06-05	1	2	1	2	1	2	0
08300	S4	Do Not Use	20081928	2020-06-05	1	1	1	1	1	1	0
08300	S4	Do Not Use	20082191	2020-06-05	1	2	1	2	1	2	0
08300	S4	Do Not Use	20082263	2020-06-05	1	2	1	2	1	2	0
08300	SO	Sales Order	20082149	2020-06-05	1	1	1	1	1	1	102
08300	SZ	EDI Sales Order	20081657	2020-06-05	1	2	1	2	1	2	2400
08300	SZ	EDI Sales Order	20081824	2020-06-05	1	2	1	2	1	1	756
08300	SZ	EDI Sales Order	20081831	2020-06-05	1	5	1	5	1	4	440
08300	SZ	EDI Sales Order	20081945	2020-06-05	1	1	1	1	1	1	534
08300	SZ	EDI Sales Order	20081948	2020-06-05	1	4	1	4	1	4	2977
08300	SZ	EDI Sales Order	20081969	2020-06-05	1	12	1	12	1	11	7790
08300	SZ	EDI Sales Order	20082131	2020-06-05	1	10	1	10	1	7	14520
08300	SZ	EDI Sales Order	20082170	2020-06-05	1	8	1	8	1	8	13999
08300	SZ	EDI Sales Order	20082172	2020-06-05	1	1	1	1	0	0	0
08300	SZ	EDI Sales Order	20082225	2020-06-05	1	6	1	6	1	5	8058
08300	SZ	EDI Sales Order	20082227	2020-06-05	1	1	1	1	1	1	96
08300	SZ	EDI Sales Order	20082953	2020-06-05	1	2	1	2	1	2	325
08300	SZ	EDI Sales Order	20082960	2020-06-05	1	2	1	2	1	2	500
08300	CF	Misc Credit	20083518	2020-06-08	1	1	1	1	1	1	-395
08300	S4	Do Not Use	20083334	2020-06-08	1	1	1	1	1	1	0
08300	S4	Do Not Use	20083404	2020-06-08	1	4	1	4	1	4	0
08300	S4	Do Not Use	20083405	2020-06-08	1	2	1	2	1	2	0
08300	S4	Do Not Use	20083409	2020-06-08	1	85	1	85	1	85	0
08300	SO	Sales Order	20082973	2020-06-08	1	1	1	1	0	0	32
08300	SO	Sales Order	20083054	2020-06-08	1	5	1	5	1	5	0
08300	SO	Sales Order	20083106	2020-06-08	1	1	1	1	1	1	2186
08300	SZ	EDI Sales Order	20082963	2020-06-08	1	1	1	1	1	1	479
08300	SZ	EDI Sales Order	20083010	2020-06-08	1	1	1	1	0	0	1560
08300	SZ	EDI Sales Order	20083335	2020-06-08	1	2	1	2	1	2	600
08300	SZ	EDI Sales Order	20083345	2020-06-08	1	1	1	1	1	1	45
08300	SZ	EDI Sales Order	20083360	2020-06-08	1	1	1	1	1	1	708
08300	SZ	EDI Sales Order	20083367	2020-06-08	1	1	1	1	1	1	910
08300	SZ	EDI Sales Order	20083434	2020-06-08	1	3	1	3	1	3	2654
08300	S4	Do Not Use	20084333	2020-06-09	1	40	1	40	1	40	0
08300	S4	Do Not Use	20084353	2020-06-09	1	2	1	2	1	2	0
08300	SO	Sales Order	20083693	2020-06-09	1	2	1	2	0	0	2700
08300	SO	Sales Order	20083718	2020-06-09	1	2	1	2	1	2	246
08300	SO	Sales Order	20083817	2020-06-09	1	1	1	1	0	0	0
08300	SO	Sales Order	20083948	2020-06-09	1	1	1	1	1	1	326
08300	SZ	EDI Sales Order	20083774	2020-06-09	1	3	1	3	1	3	127
08300	SZ	EDI Sales Order	20083828	2020-06-09	1	3	1	3	1	3	424
08300	SZ	EDI Sales Order	20083879	2020-06-09	1	6	1	6	1	6	1799
08300	SZ	EDI Sales Order	20083932	2020-06-09	1	11	1	11	1	10	9217
08300	SZ	EDI Sales Order	20083939	2020-06-09	1	1	1	1	1	1	75
08300	SZ	EDI Sales Order	20083944	2020-06-09	1	2	1	2	1	2	456
08300	SZ	EDI Sales Order	20084003	2020-06-09	1	4	1	4	1	4	4314
08300	SZ	EDI Sales Order	20084192	2020-06-09	1	5	1	5	1	5	1161
08300	SZ	EDI Sales Order	20084361	2020-06-09	1	8	1	8	1	8	2949
08300	SZ	EDI Sales Order	20079200	2020-06-02	1	3	1	3	1	3	3146
08300	SZ	EDI Sales Order	20079195	2020-06-02	1	3	1	3	1	3	8447
08300	SZ	EDI Sales Order	20079317	2020-06-02	1	4	1	4	1	4	3376
08300	SZ	EDI Sales Order	20079333	2020-06-02	1	1	1	1	0	0	0
08300	SZ	EDI Sales Order	20079556	2020-06-02	1	1	1	1	1	1	144
08300	SZ	EDI Sales Order	20079580	2020-06-02	1	1	1	1	0	0	0
08300	SZ	EDI Sales Order	20079619	2020-06-02	1	3	1	3	0	0	0
08300	SZ	EDI Sales Order	20079694	2020-06-02	1	10	1	10	1	6	4788
08300	SZ	EDI Sales Order	20079797	2020-06-02	1	6	1	6	1	6	723
08300	SZ	EDI Sales Order	20079811	2020-06-02	1	2	1	2	1	1	138
08300	CF	Misc Credit	20080609	2020-06-03	1	1	1	1	1	1	-1350
08300	DB	Deemed Commission CrNote	20000280	2020-06-03	1	8	1	8	1	8	-2440
08300	DI	Deemed Invoice (Rev)	20000422	2020-06-03	1	393	1	393	1	393	-325085
08300	DI	Deemed Invoice (Rev)	20000423	2020-06-03	1	207	1	207	1	207	-151713
08300	DQ	Miscellaneous Debit	20080472	2020-06-03	1	1	1	1	1	1	2300
08300	DQ	Miscellaneous Debit	20080614	2020-06-03	1	1	1	1	1	1	990
08300	S4	Do Not Use	20080205	2020-06-03	1	1	1	1	1	1	0
08300	SO	Sales Order	20080150	2020-06-03	1	4	1	4	1	4	204
08300	SO	Sales Order	20080299	2020-06-03	1	1	1	1	1	1	1120
08300	SO	Sales Order	20080409	2020-06-03	1	3	1	3	1	2	845
08300	SO	Sales Order	20080420	2020-06-03	1	5	1	5	1	2	1243
08300	SO	Sales Order	20080517	2020-06-03	1	10	1	10	1	10	1788
08300	ST	Transfer Sales Order	20080403	2020-06-03	1	17	1	17	1	14	52614
08300	SZ	EDI Sales Order	20080294	2020-06-03	1	1	1	1	1	1	114
08300	SZ	EDI Sales Order	20080322	2020-06-03	1	1	1	1	1	1	126
08300	SZ	EDI Sales Order	20080369	2020-06-03	1	8	1	8	1	5	1956
08300	SZ	EDI Sales Order	20080429	2020-06-03	1	5	1	4	1	4	735
08300	SZ	EDI Sales Order	20080551	2020-06-03	1	12	1	12	1	12	4502
08300	SZ	EDI Sales Order	20080831	2020-06-03	1	1	1	1	1	1	216
08300	SZ	EDI Sales Order	20080959	2020-06-03	1	5	1	5	1	2	135
08300	CF	Misc Credit	20080774	2020-06-04	1	1	1	1	1	1	-83
08300	CO	Credit note Customer Return	20081429	2020-06-04	1	2	1	2	0	0	0
08300	DI	Deemed Invoice (Rev)	20000428	2020-06-04	1	398	1	398	1	398	-392295
08300	SF	Non Billable Service Orders	20080906	2020-06-04	1	1	1	1	1	1	0
08300	SO	Sales Order	20081000	2020-06-04	1	2	1	2	1	2	775
08300	SO	Sales Order	20080802	2020-06-04	1	6	1	6	1	6	0
08300	SO	Sales Order	20080923	2020-06-04	1	1	1	1	1	1	59
08300	SO	Sales Order	20080933	2020-06-04	1	2	1	2	1	2	528
08300	SO	Sales Order	20081014	2020-06-04	1	1	1	1	1	1	941
08300	SO	Sales Order	20081333	2020-06-04	1	6	1	6	1	6	12286
08300	SZ	EDI Sales Order	20081032	2020-06-04	1	1	1	1	1	1	306
08300	SZ	EDI Sales Order	20081091	2020-06-04	1	2	1	2	1	2	43
08300	SZ	EDI Sales Order	20081203	2020-06-04	1	2	1	2	1	2	2144
08300	SZ	EDI Sales Order	20081248	2020-06-04	1	4	1	4	1	4	1148
08300	SZ	EDI Sales Order	20083342	2020-06-04	1	1	1	1	1	1	368
08300	CF	Misc Credit	20082103	2020-06-05	1	1	1	1	1	1	-57
08300	CF	Misc Credit	20082113	2020-06-05	1	1	1	1	1	1	-2040
08300	CO	Credit note Customer Return	20081619	2020-06-05	1	2	1	2	0	0	0
08300	CO	Credit note Customer Return	20081659	2020-06-05	1	1	1	1	1	1	-22
08300	DQ	Miscellaneous Debit	20081775	2020-06-05	1	1	1	1	1	1	55
08300	DQ	Miscellaneous Debit	20082116	2020-06-05	1	2	1	2	1	2	2868
08300	DQ	Miscellaneous Debit	20082353	2020-06-05	1	1	1	1	1	1	2594
08300	DQ	Miscellaneous Debit	20082377	2020-06-05	1	1	1	1	1	1	2228
08300	DQ	Miscellaneous Debit	20082384	2020-06-05	1	1	1	1	1	1	2642
08300	DQ	Miscellaneous Debit	20082385	2020-06-05	1	2	1	2	1	2	2124
08300	DQ	Miscellaneous Debit	20082389	2020-06-05	1	1	1	1	1	1	4869
08300	DQ	Miscellaneous Debit	20082407	2020-06-05	1	2	1	2	1	2	2359
08300	DQ	Miscellaneous Debit	20082415	2020-06-05	1	1	1	1	1	1	1504
08300	DQ	Miscellaneous Debit	20082426	2020-06-05	1	1	1	1	1	1	4358
08300	DQ	Miscellaneous Debit	20082438	2020-06-05	1	1	1	1	1	1	16830
08300	DQ	Miscellaneous Debit	20082439	2020-06-05	1	2	1	2	1	2	2470
08300	DQ	Miscellaneous Debit	20082441	2020-06-05	1	1	1	1	1	1	300
08300	DQ	Miscellaneous Debit	20082456	2020-06-05	1	1	1	1	1	1	245
08300	DQ	Miscellaneous Debit	20082468	2020-06-05	1	1	1	1	1	1	3118
08300	S4	Do Not Use	20082193	2020-06-05	1	1	1	1	1	1	0
08300	S4	Do Not Use	20082260	2020-06-05	1	1	1	1	1	1	0
08300	SO	Sales Order	20081736	2020-06-05	1	2	1	2	0	0	0
08300	SO	Sales Order	20081742	2020-06-05	1	1	1	1	1	1	5806
08300	SO	Sales Order	20081906	2020-06-05	1	7	1	7	1	7	1218
08300	SO	Sales Order	20081941	2020-06-05	1	1	1	1	1	1	6370
08300	SO	Sales Order	20082126	2020-06-05	1	2	1	2	1	2	420
08300	SO	Sales Order	20082189	2020-06-05	1	2	1	2	0	0	0
08300	SZ	EDI Sales Order	20081715	2020-06-05	1	5	1	5	1	5	1354
08300	SZ	EDI Sales Order	20081717	2020-06-05	1	3	1	3	0	0	0
08300	SZ	EDI Sales Order	20081794	2020-06-05	1	1	1	1	1	1	107
08300	SZ	EDI Sales Order	20081814	2020-06-05	1	1	1	1	1	1	1040
08300	SZ	EDI Sales Order	20081946	2020-06-05	1	1	1	1	1	1	244
08300	SZ	EDI Sales Order	20082003	2020-06-05	1	6	1	6	1	6	2282
08300	SZ	EDI Sales Order	20082111	2020-06-05	1	4	1	4	1	4	477
08300	SZ	EDI Sales Order	20082119	2020-06-05	1	4	1	4	1	2	1100
08300	DB	Deemed Commission CrNote	20000289	2020-06-06	1	2	1	2	1	2	-13
08300	DI	Deemed Invoice (Rev)	20000437	2020-06-06	1	66	1	66	1	66	-39272
08300	DQ	Miscellaneous Debit	20082831	2020-06-07	1	1	1	1	1	1	7577
08300	S4	Do Not Use	20083007	2020-06-08	1	1	1	1	1	1	0
08300	S4	Do Not Use	20083038	2020-06-08	1	64	1	64	1	64	0
08300	S4	Do Not Use	20083510	2020-06-08	1	1	1	1	1	1	0
08300	S4	Do Not Use	20083673	2020-06-08	1	1	1	1	1	1	0
08300	SF	Non Billable Service Orders	20083662	2020-06-08	1	1	1	1	1	1	0
08300	SO	Sales Order	20083302	2020-06-08	1	14	1	14	1	13	4400
08300	SO	Sales Order	20083349	2020-06-08	1	7	1	7	0	0	85
08300	SO	Sales Order	20083431	2020-06-08	1	1	1	1	1	1	0
08300	SO	Sales Order	20083485	2020-06-08	1	3	1	3	0	0	0
08300	SO	Sales Order	20083486	2020-06-08	1	1	1	1	1	1	1728
08300	SO	Sales Order	20083538	2020-06-08	1	2	1	2	1	2	781
08300	SO	Sales Order	20083546	2020-06-08	1	16	1	16	1	16	0
08300	SO	Sales Order	20083553	2020-06-08	1	3	1	3	1	3	2112
08300	ST	Transfer Sales Order	20083134	2020-06-08	1	8	1	8	1	8	29193
08300	SZ	EDI Sales Order	20082971	2020-06-08	1	1	1	1	1	1	421
08300	SZ	EDI Sales Order	20083184	2020-06-08	1	1	1	1	1	1	105
08300	SZ	EDI Sales Order	20083204	2020-06-08	1	1	1	1	1	1	95
08300	SZ	EDI Sales Order	20083211	2020-06-08	1	1	1	1	1	1	910
08300	SZ	EDI Sales Order	20083238	2020-06-08	1	15	1	15	1	12	3777
08300	SZ	EDI Sales Order	20083293	2020-06-08	1	2	1	2	1	2	221
08300	SZ	EDI Sales Order	20083511	2020-06-08	1	9	1	9	1	7	2467
08300	SZ	EDI Sales Order	20083744	2020-06-08	1	3	1	3	1	3	984
08300	SZ	EDI Sales Order	20083766	2020-06-08	1	1	1	1	0	0	0
08300	CF	Misc Credit	20083929	2020-06-09	1	1	1	1	1	1	-70
08300	CF	Misc Credit	20084244	2020-06-09	1	2	1	2	1	2	-908
08300	DH	Deemed CrNote (Rev)	20000293	2020-06-09	1	5	1	5	1	5	1093
08300	DI	Deemed Invoice (Rev)	20000441	2020-06-09	1	211	1	211	1	211	-43021
08300	SO	Sales Order	20083806	2020-06-09	1	1	1	1	1	1	110
08300	SO	Sales Order	20083837	2020-06-09	1	2	1	2	1	1	90
08300	SO	Sales Order	20083928	2020-06-09	1	2	1	2	1	2	2124
08300	SO	Sales Order	20084304	2020-06-09	1	14	1	14	1	11	0
08300	SO	Sales Order	20084312	2020-06-09	1	8	1	8	1	8	1300
08300	SZ	EDI Sales Order	20083757	2020-06-09	1	1	1	1	0	0	0
08300	SZ	EDI Sales Order	20083997	2020-06-09	1	1	1	1	1	1	45
08300	SZ	EDI Sales Order	20084017	2020-06-09	1	1	1	1	1	1	2208
08300	SZ	EDI Sales Order	20084049	2020-06-09	1	2	0	0	0	0	0
08300	SZ	EDI Sales Order	20084057	2020-06-09	1	2	1	2	1	2	316
08300	SZ	EDI Sales Order	20084060	2020-06-09	1	1	1	1	1	1	162
08300	SZ	EDI Sales Order	20084127	2020-06-09	1	2	1	2	1	2	120
08300	SZ	EDI Sales Order	20084130	2020-06-09	1	2	1	2	1	1	236
08300	SZ	EDI Sales Order	20084293	2020-06-09	1	1	1	1	1	1	576
08300	SZ	EDI Sales Order	20084301	2020-06-09	1	7	1	7	1	6	2386
08300	CF	Misc Credit	20084703	2020-06-10	1	5	1	5	1	5	-1909
08300	S4	Do Not Use	20085043	2020-06-10	1	2	1	2	1	2	0
08300	SO	Sales Order	20084622	2020-06-10	1	6	1	6	1	6	12378
08300	SO	Sales Order	20084624	2020-06-10	1	3	1	3	1	3	775
08300	SO	Sales Order	20084635	2020-06-10	1	4	1	4	1	4	702
08300	SO	Sales Order	20084778	2020-06-10	1	2	1	2	0	0	62
08300	SO	Sales Order	20084779	2020-06-10	1	1	0	0	0	0	0
08300	SZ	EDI Sales Order	20077653	2020-05-29	1	2	1	2	1	2	1656
08300	SZ	EDI Sales Order	20077672	2020-05-29	1	1	1	1	1	1	2240
08300	SZ	EDI Sales Order	20077709	2020-05-29	1	2	1	2	1	2	2688
08300	SZ	EDI Sales Order	20077746	2020-05-29	1	1	1	1	1	1	1208
08300	SZ	EDI Sales Order	20077892	2020-05-29	1	1	1	1	1	1	88
08300	SZ	EDI Sales Order	20077958	2020-05-29	1	2	1	2	1	2	1440
08300	SZ	EDI Sales Order	20078044	2020-05-29	1	1	1	1	1	1	660
08300	DH	Deemed CrNote (Rev)	20000276	2020-05-30	1	21	1	21	1	21	13240
08300	SO	Sales Order	20078332	2020-05-30	1	1	1	1	0	0	0
08300	SO	Sales Order	20078351	2020-05-30	1	12	1	12	1	11	4013
08300	CF	Misc Credit	20078909	2020-06-01	1	1	1	1	1	1	-945
08300	CF	Misc Credit	20078954	2020-06-01	1	2	1	2	0	0	-501
08300	DQ	Miscellaneous Debit	20079082	2020-06-01	1	1	1	1	1	1	3671
08300	DQ	Miscellaneous Debit	20079095	2020-06-01	1	1	1	1	1	1	8799
08300	DQ	Miscellaneous Debit	20079102	2020-06-01	1	1	1	1	1	1	7425
08300	DQ	Miscellaneous Debit	20079126	2020-06-01	1	1	1	1	1	1	3753
08300	S4	Do Not Use	20078695	2020-06-01	1	1	1	1	1	1	0
08300	SO	Sales Order	20078699	2020-06-01	1	2	1	2	0	0	360
08300	SO	Sales Order	20078708	2020-06-01	1	10	1	10	1	10	0
08300	SO	Sales Order	20078771	2020-06-01	1	1	1	1	1	1	0
08300	SO	Sales Order	20078794	2020-06-01	1	4	1	4	1	4	0
08300	SZ	EDI Sales Order	20079018	2020-06-01	1	1	1	1	1	1	1548
08300	SZ	EDI Sales Order	20079196	2020-06-01	1	10	1	9	1	8	2219
08300	SZ	EDI Sales Order	20079273	2020-06-01	1	4	1	4	1	4	679
08300	CF	Misc Credit	20079174	2020-06-02	1	4	1	4	1	4	-2424
08300	DH	Deemed CrNote (Rev)	20000287	2020-06-02	1	19	1	19	1	19	4967
08300	DI	Deemed Invoice (Rev)	20000420	2020-06-02	1	42	1	42	1	42	-9687
08300	DQ	Miscellaneous Debit	20079949	2020-06-02	1	1	1	1	1	1	3036
08300	S4	Do Not Use	20079610	2020-06-02	1	1	1	1	1	1	0
